Issue Key,Tipo de Problema,Rework Score,Reopen Count,Backward Moves,QA Returns,Revisitas Status,Conformance Score,Conforme Basico,Lead Time Fluxo (dias),Done Final Author,Done Final Date,Variant
W1NNR-1566,Tarefa,0,0,0,0,0,0.6667,Nao,12.7937,Lorraine Caribe,2025-10-22 13:09:05,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1567,Tarefa,0,0,0,0,0,0.6667,Nao,12.7552,Lorraine Caribe,2025-10-22 13:14:04,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1568,Tarefa,0,0,0,0,0,0.6667,Nao,11.6922,Lorraine Caribe,2025-10-22 13:08:40,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1569,Tarefa,0,0,0,0,0,0.6667,Nao,18.9892,Lorraine Caribe,2025-11-10 13:41:37,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1570,Tarefa,0,0,0,0,0,0.6667,Nao,18.979,Lorraine Caribe,2025-11-10 13:41:38,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1571,Tarefa,0,0,0,0,0,0.6667,Nao,18.7431,Lorraine Caribe,2025-11-10 13:41:39,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1572,Tarefa,0,0,0,0,0,0.6667,Nao,18.8468,Lorraine Caribe,2025-11-10 13:41:40,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1573,Tarefa,0,0,0,0,0,0.6667,Nao,18.8315,Lorraine Caribe,2025-11-10 13:41:41,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1574,Tarefa,0,0,0,0,0,0.6667,Nao,18.8453,Lorraine Caribe,2025-11-10 13:41:42,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1575,Tarefa,0,0,0,0,0,0.6667,Nao,12.9763,Lorraine Caribe,2025-11-10 13:41:43,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1576,Tarefa,0,0,0,0,0,0.6667,Nao,17.7443,Lorraine Caribe,2025-11-10 13:41:44,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1577,Tarefa,0,0,0,0,0,0.6667,Nao,13.733,Lorraine Caribe,2025-11-10 13:41:44,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1578,Tarefa,0,0,0,0,0,0.6667,Nao,18.9887,Lorraine Caribe,2025-11-10 13:42:29,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1579,Tarefa,0,0,0,0,0,0.6667,Nao,17.9692,Lorraine Caribe,2025-11-10 13:41:45,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1580,Tarefa,0,0,0,0,0,0.6667,Nao,18.7785,Lorraine Caribe,2025-11-10 13:41:46,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1581,Tarefa,0,0,0,0,0,0.6667,Nao,12.8051,Lorraine Caribe,2025-11-10 13:41:47,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1582,Tarefa,0,0,0,0,0,0.6667,Nao,10.9668,Lorraine Caribe,2025-11-10 13:41:48,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1583,Tarefa,0,0,0,0,0,0.6667,Nao,13.0952,Lorraine Caribe,2025-11-10 13:42:25,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1584,Tarefa,0,0,0,0,0,0.6667,Nao,11.743,Lorraine Caribe,2025-11-10 13:42:26,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1585,Tarefa,0,0,0,0,0,0.6667,Nao,17.7535,Lorraine Caribe,2025-11-10 13:42:27,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1586,Tarefa,0,0,0,0,0,0.6667,Nao,18.0488,Lorraine Caribe,2025-11-10 13:42:28,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1587,Tarefa,0,0,0,0,0,0.6667,Nao,11.9643,Lorraine Caribe,2025-11-24 18:27:18,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1588,Tarefa,0,0,0,0,0,0.6667,Nao,13.9261,Lorraine Caribe,2025-11-24 18:27:15,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1589,Tarefa,0,0,0,0,0,0.6667,Nao,11.9641,Lorraine Caribe,2025-11-24 18:27:16,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1590,Tarefa,0,0,0,0,0,0.6667,Nao,11.964,Lorraine Caribe,2025-11-24 18:27:16,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1591,Tarefa,0,0,0,0,0,0.6667,Nao,13.2347,Lorraine Caribe,2025-11-24 18:27:16,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1592,Tarefa,0,0,0,0,0,0.6667,Nao,13.9253,Lorraine Caribe,2025-11-24 18:27:16,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1593,Tarefa,0,0,0,0,0,0.6667,Nao,12.8868,Lorraine Caribe,2025-11-24 18:27:17,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1594,Tarefa,0,0,0,0,0,0.6667,Nao,7.2434,Lorraine Caribe,2025-11-24 18:27:17,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1595,Tarefa,0,0,0,0,0,0.6667,Nao,11.2422,Lorraine Caribe,2025-11-24 18:27:17,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1596,Tarefa,0,0,0,0,0,0.6667,Nao,11.5766,Lorraine Caribe,2025-11-24 18:27:17,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1597,Tarefa,0,0,0,0,0,0.6667,Nao,14.0401,Lorraine Caribe,2025-11-24 18:27:18,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1599,Tarefa,0,0,0,0,0,0.6667,Nao,18.2477,Thaís Cabral,2025-12-12 19:22:21,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1600,Tarefa,0,0,0,0,0,0.6667,Nao,18.2477,Thaís Cabral,2025-12-12 19:22:23,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1601,Tarefa,0,0,0,0,0,0.6667,Nao,13.9535,Thaís Cabral,2025-12-12 19:22:24,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1602,Tarefa,0,0,0,0,0,0.6667,Nao,17.9956,Thaís Cabral,2025-12-12 19:22:26,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1603,Tarefa,0,0,0,0,0,0.6667,Nao,16.2302,Thaís Cabral,2025-12-12 19:22:27,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1604,Tarefa,0,0,0,0,0,0.6667,Nao,15.9862,Thaís Cabral,2025-12-12 19:22:28,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1605,Tarefa,0,0,0,0,0,0.6667,Nao,16.0538,Thaís Cabral,2025-12-12 19:22:29,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1606,Tarefa,0,0,0,0,0,0.6667,Nao,16.097,Thaís Cabral,2025-12-12 19:22:31,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1607,Tarefa,0,0,0,0,0,0.6667,Nao,16.0965,Thaís Cabral,2025-12-12 19:22:32,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1608,Tarefa,0,0,0,0,0,0.6667,Nao,14.0385,Thaís Cabral,2025-12-12 19:22:34,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1609,Tarefa,0,0,0,0,0,0.6667,Nao,11.2311,Thaís Cabral,2025-12-12 19:22:36,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1610,Tarefa,0,0,0,0,0,0.6667,Nao,15.0908,Thaís Cabral,2025-12-12 19:23:46,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1611,Tarefa,0,0,0,0,0,0.6667,Nao,10.0344,Thaís Cabral,2025-12-12 19:22:37,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1612,Tarefa,0,0,0,0,0,0.6667,Nao,10.9413,Thaís Cabral,2025-12-12 19:22:39,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1613,Tarefa,0,0,0,0,0,0.6667,Nao,9.0872,Thaís Cabral,2025-12-12 19:22:40,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1614,Tarefa,0,0,0,0,0,0.6667,Nao,11.0052,Thaís Cabral,2025-12-12 19:23:36,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1617,Tarefa,0,0,0,0,0,0.6667,Nao,15.7195,Lorraine Caribe,2025-10-22 13:15:48,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1642,Tarefa,0,0,0,0,0,0.6667,Nao,7.2441,Thaís Cabral,2025-10-22 01:31:39,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1643,Tarefa,0,0,0,0,0,0.6667,Nao,7.2218,Thaís Cabral,2025-10-22 01:31:37,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1644,Tarefa,0,0,0,0,0,0.6667,Nao,6.2979,Thaís Cabral,2025-10-22 01:31:36,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1645,Tarefa,0,0,0,0,0,0.6667,Nao,6.3249,Thaís Cabral,2025-10-22 01:31:35,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1646,Tarefa,0,0,0,0,0,0.6667,Nao,6.1897,Thaís Cabral,2025-10-22 01:31:33,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1647,Tarefa,0,0,0,0,0,0.6667,Nao,6.2991,Thaís Cabral,2025-10-22 01:31:32,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1648,Tarefa,0,0,0,0,0,0.6667,Nao,6.2873,Thaís Cabral,2025-10-22 01:31:43,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1649,Tarefa,0,0,0,0,0,0.6667,Nao,7.3206,Thaís Cabral,2025-10-22 01:31:42,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1650,Tarefa,0,0,0,0,0,0.6667,Nao,6.2201,Thaís Cabral,2025-10-22 01:31:44,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1651,Tarefa,0,0,0,0,0,0.6667,Nao,5.1934,Thaís Cabral,2025-10-22 01:31:45,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1652,Tarefa,0,0,0,0,0,0.6667,Nao,13.0255,Lorraine Caribe,2025-11-05 18:27:03,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1664,Tarefa,0,0,0,0,0,0.6667,Nao,3.2841,Lorraine Caribe,2025-11-13 20:30:55,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1665,Tarefa,0,0,0,0,0,0.6667,Nao,3.1058,Lorraine Caribe,2025-11-13 20:31:07,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1666,Tarefa,0,0,0,0,0,0.6667,Nao,6.0874,Lorraine Caribe,2025-11-13 20:31:06,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1667,Tarefa,0,0,0,0,0,0.6667,Nao,3.0392,Lorraine Caribe,2025-11-13 20:30:53,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1668,Tarefa,0,0,0,0,0,0.6667,Nao,2.9773,Lorraine Caribe,2025-11-13 20:31:08,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1669,Tarefa,0,0,0,0,0,0.6667,Nao,3.0147,Lorraine Caribe,2025-11-13 20:30:54,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1670,Tarefa,0,0,0,0,0,0.6667,Nao,10.0081,Lorraine Caribe,2025-11-13 20:31:13,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1671,Tarefa,0,0,0,0,0,0.6667,Nao,7.0566,Lorraine Caribe,2025-11-13 20:31:09,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1672,Tarefa,0,0,0,0,0,0.6667,Nao,2.0986,Lorraine Caribe,2025-11-13 20:31:10,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1673,Tarefa,0,0,0,0,0,0.6667,Nao,2.0575,Lorraine Caribe,2025-11-13 20:31:11,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1674,Tarefa,0,0,0,0,0,0.6667,Nao,10.025,Lorraine Caribe,2025-11-13 20:31:04,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1684,Tarefa,0,0,0,0,0,0.6667,Nao,6.0964,Lorraine Caribe,2025-10-22 13:14:58,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1685,Tarefa,0,0,0,0,0,0.6667,Nao,11.0235,Thaís Cabral,2025-12-12 19:23:28,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1703,Tarefa,0,0,0,0,0,0.6667,Nao,18.0187,Lorraine Caribe,2025-11-10 13:42:30,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1714,Tarefa,0,0,0,0,0,0.6667,Nao,28.043,Lorraine Caribe,2025-12-19 19:14:53,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1715,Tarefa,0,0,0,0,0,0.6667,Nao,24.2869,Lorraine Caribe,2025-12-19 19:14:52,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1716,Tarefa,0,0,0,0,0,0.6667,Nao,91.9267,Lara Junqueira Alvarenga,2026-02-18 15:42:53,In Progress > Cancelled > Done
W1NNR-1718,Tarefa,0,0,0,0,0,0.6667,Nao,23.9558,Lorraine Caribe,2025-12-19 19:14:55,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1719,Tarefa,0,0,0,0,0,0.6667,Nao,82.8782,Lara Junqueira Alvarenga,2026-02-18 15:42:53,In Progress > Cancelled > Done
W1NNR-1720,Tarefa,0,0,0,0,0,0.6667,Nao,27.9353,Lorraine Caribe,2025-12-19 19:14:56,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1721,Tarefa,0,0,0,0,0,0.6667,Nao,31.1552,Lorraine Caribe,2025-12-19 19:14:58,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1723,Tarefa,0,0,0,0,0,0.6667,Nao,31.0513,Lorraine Caribe,2025-12-19 19:14:59,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1724,Tarefa,0,0,0,0,0,0.6667,Nao,32.0176,Lorraine Caribe,2025-12-19 19:15:00,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1725,Tarefa,0,0,0,0,0,0.6667,Nao,30.9386,Lorraine Caribe,2025-12-19 19:15:01,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1727,Tarefa,0,0,0,0,0,0.6667,Nao,30.933,Lorraine Caribe,2025-12-19 19:15:02,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-1728,Tarefa,0,0,0,0,0,0.6667,Nao,16.2517,Lorraine Caribe,2025-12-19 19:15:04,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-173,Tarefa,0,0,0,0,0,0.6667,Sim,3.9283,Lara Junqueira Alvarenga,2024-08-26 18:04:48,In Progress > Ready To Staging > Done
W1NNR-1730,Tarefa,0,0,0,0,0,0.6667,Nao,11.7795,Lorraine Caribe,2025-11-10 13:42:30,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
W1NNR-174,Tarefa,0,0,0,0,0,0.6667,Sim,3.9275,Lara Junqueira Alvarenga,2024-08-26 18:04:38,In Progress > Ready To Staging > Done
W1NNR-1749,Tarefa,0,0,0,0,0,0.6667,Nao,6.739,Lorraine Caribe,2025-11-10 13:42:31,In Progress > Ready to Homolog > Homolog > QA Approved Hml > Ready To Staging > Staging > QA Approved Staging > Ready for Production > Done
