uuid,build_number,state,created_on,completed_on,ref_name,commit_hash
{0d186858-a58b-4abd-9aa2-888254c120a6},688,COMPLETED,2021-05-03T13:39:34.614574Z,2021-05-03T13:53:55.128347Z,master,879891d55ee21bad182bb43d6e8a56037095ff1b
{d6431b41-8881-4086-8672-66e9f46b7e50},689,COMPLETED,2021-05-03T17:50:49.213431Z,2021-05-03T18:05:10.741765Z,master,ae6ea71e5d6480b5885776430de9b664c59ec0dd
{089cbf90-9cf3-4a95-b15c-1263ff7ae397},690,COMPLETED,2021-05-05T19:49:43.0762Z,2021-05-05T20:04:42.338942Z,master,bdb324031cb55057fba4bcfa3565c4594b27aedd
{f3b2b19b-439a-40fd-8987-c92c2e16d33b},691,COMPLETED,2021-05-06T18:22:03.348748Z,2021-05-06T18:36:20.214488Z,master,af34651a86dc0c36376137939ae41b5ce09a6859
{5111274c-4e76-46b2-b03b-83a638c8bb2c},692,COMPLETED,2021-05-07T18:30:27.113957Z,2021-05-07T18:48:13.650238Z,master,c20ec57456b3fb14b125cba600d5a448782f0ece
{a35846dd-afaf-44f1-a418-497e0a8bd0f9},693,COMPLETED,2021-05-10T17:30:36.293762Z,2021-05-10T17:43:35.438968Z,master,0f90048d1fd05b891f85b142d646e22fbf4725c2
{45cbacf7-fe62-40ee-b89b-2b352224c687},694,COMPLETED,2021-05-10T17:31:55.287229Z,2021-05-10T17:47:15.393156Z,master,3785dc2fe2219ab86215575b5d2dab79389f38b3
{a95529ac-56c0-4c86-a001-ce1eb94d85f9},695,COMPLETED,2021-05-11T13:43:53.703218Z,2021-05-11T13:58:01.595319Z,master,e46fd03c85edffcc834b19c8167dca3d4d105d4e
{21467c42-e5b9-4a57-a564-ef0f8e8e1741},696,COMPLETED,2021-05-12T00:21:45.701917Z,2021-05-12T00:37:21.798064Z,master,733cf59c3da09e85deb5bb0618e7f464ea70a3ef
{af69142e-7dcb-48ba-a5f9-a9615a9b1d3c},697,COMPLETED,2021-05-17T17:45:53.608472Z,2021-05-17T18:07:52.284973Z,master,5e62571674a636086f32344b194e82ec2f82bca6
{67ac3aac-07e6-4c4a-b9c4-361f89ecadd5},698,COMPLETED,2021-05-18T15:27:03.104872Z,2021-05-18T15:42:35.474148Z,master,4daaac4d952387f15b48a139de31623495d17d1e
{864ad6a5-6fd0-4210-bc67-f018135cbd38},699,COMPLETED,2021-05-18T16:31:01.327642Z,2021-05-18T16:45:23.557474Z,master,f1db91ea635dd6593c41029acec1e06fe2f74b17
{ba501d7a-464b-4a41-971e-2def82eaeeac},700,COMPLETED,2021-05-20T20:04:05.481863Z,2021-05-20T20:19:31.067561Z,master,59bf560f0c37eb127f9ce9d98761aea030c7a346
{d3a9bc32-3502-450b-96d9-eac8761a109e},701,COMPLETED,2021-05-24T21:02:25.687209Z,2021-05-24T21:24:00.996487Z,master,5d2b5b325b33e731da1bab158bb9593e0bb6c097
{f6b1078f-39b1-4249-8d88-9253b5ad4928},702,COMPLETED,2021-05-27T19:26:26.708618Z,2021-05-27T19:40:47.203098Z,master,43556ceacd6b67313508b760ff48cb8f7e6b0092
{ef8a1353-6ce0-4beb-9214-223117746586},703,COMPLETED,2021-05-29T00:42:50.242079Z,2021-05-29T00:59:05.472574Z,master,0784a77a81139c3885cb0d994bd26b6aa3534354
{1b7ad89e-28f0-4e33-96ca-613fb77c663f},704,COMPLETED,2021-05-29T02:24:41.58043Z,2021-05-29T02:41:28.093555Z,master,7b475d3fe1b7ca44638b23379a890aeee005ed75
{c225afb6-9b16-431f-ae75-ee709e492227},705,COMPLETED,2021-05-31T14:32:17.852294Z,2021-05-31T14:47:20.551301Z,master,1d2601f000ea3939ea42b82a9e6f646f795924f9
{12384c9b-c81e-4e91-87b7-0d0e3248132d},706,COMPLETED,2021-05-31T16:51:37.998099Z,2021-05-31T17:07:27.064838Z,master,bea34dd8cd8d7a85ec56b4f8293ddc9c0eece9f4
{8d0ffaf9-de91-4309-af29-ef93c6fb2f0b},707,COMPLETED,2021-05-31T18:03:53.25582Z,2021-05-31T18:19:49.933413Z,master,df9d66d81f626910b81e11bc16b61e214eb555c9
{864bf685-8e4e-4d63-936a-07c060ddbd43},708,COMPLETED,2021-05-31T18:25:08.055109Z,2021-05-31T18:41:24.709529Z,master,4d81a550135c7f0d86170121e68c13fe7fc81325
{c55c9a3a-7af8-4c9a-ad05-9ab2fada7088},709,COMPLETED,2021-05-31T18:26:41.510409Z,2021-05-31T18:44:11.117256Z,master,8f77d676d95bd88cfe90e8eefa8d8c3a44110d8d
{0ad7fe65-2e92-4082-a6ef-1bca3fe8b60a},710,COMPLETED,2021-06-02T19:30:15.882928Z,2021-06-02T19:53:34.11647Z,master,1b274f3e65e40704d2939b620dbc159630f9e152
{6ddfbb70-55d0-48ba-8b23-94b6fab03802},711,COMPLETED,2021-06-02T23:09:32.988648Z,2021-06-02T23:25:00.424199Z,master,ae7aa7d7cb2c1f2c1ee5882c44b9a5882d58de25
{58939203-6ed4-4a3e-a7e3-3fc84c706524},712,COMPLETED,2021-06-03T00:20:04.522894Z,2021-06-03T00:36:01.065732Z,master,72bd5a5afb73e7714df048a9934ce0784fc7db75
{e7eb55b8-4654-4457-8d1d-22097c3bc8c8},713,COMPLETED,2021-06-03T03:11:38.007338Z,2021-06-03T03:26:50.592189Z,master,75633cc479ef75822fa0f4357fc0ae8cff306c19
{3e2c0f27-0256-4523-9700-579ca26204f8},714,COMPLETED,2021-06-04T12:57:18.99746Z,2021-06-04T13:22:54.742031Z,master,657d3ea022db24c397cf5366508bcd4f1b8a7a83
{c6f8ec18-1397-43f7-ad1a-26e4170947f9},715,COMPLETED,2021-06-04T13:11:46.456786Z,2021-06-04T13:28:09.803451Z,master,6d717b68fcea61ba7d9d99cada5d5b6e64baeb83
{a075df52-b2b3-46b6-9feb-4b0e74c1e9a5},716,COMPLETED,2021-06-04T13:14:27.297641Z,2021-06-04T13:30:40.642416Z,master,eeb3f815bc35f9d076df9b8ea326745d3769235d
{22f218be-0161-46df-9b08-6e2e3deba108},717,COMPLETED,2021-06-04T14:11:44.759013Z,2021-06-04T14:26:28.193521Z,master,e8655ae65f4fef3e4ddb4fa24017bf7445fe0dce
{a633d8aa-c6ee-4b8e-b3e1-baadbb3fb049},718,COMPLETED,2021-06-04T18:12:19.308086Z,2021-06-04T18:27:18.229784Z,master,2c02de53e8fe613de6b68fdb406ea2c5b59e27c2
{6fa124ea-383a-4124-a6bb-fc6f3d841c69},719,COMPLETED,2021-06-04T19:13:19.102139Z,2021-06-04T19:29:30.371352Z,master,b24765162621ccb2cc9542bc9a7f4e6b8b9c8800
{8649ac96-d7b1-4fb9-8d43-43320552a6a5},720,COMPLETED,2021-06-04T21:19:35.776593Z,2021-06-04T21:33:20.123866Z,master,e010cd15d236d1889cbe4d8505ccdd5250ca098a
{e7b4f04b-9842-4413-ba4e-3c7c9f46991d},721,COMPLETED,2021-06-05T14:44:36.615845Z,2021-06-05T14:59:25.088991Z,master,8c76926b7f566eb72c3414c5194cc7bca879bd28
{9be87f33-d4a2-4703-8c6c-a31673c5baa6},722,COMPLETED,2021-06-08T18:43:45.612216Z,2021-06-08T19:00:56.971916Z,master,f278c626b37a7b1be9de31449a35bd2a0e354d66
{5c7b982e-2e44-4daf-b4c0-a7dbd6163a92},723,COMPLETED,2021-06-08T19:36:52.854263Z,2021-06-08T19:52:53.513759Z,master,3dffaf584e49ea687c1e567cde8ab0ca01ba8715
{1f12666f-8765-4e9f-9f4d-d6d7db4752e7},724,COMPLETED,2021-06-08T20:25:56.839273Z,2021-06-08T20:44:05.4909Z,master,c7e078b3077b955f858ccbf7fe4cb3b614dbd102
{1f713564-9e0d-42af-8c89-7181bffb0e2d},725,COMPLETED,2021-06-09T13:03:33.890141Z,2021-06-09T13:21:43.117941Z,master,be9d99b23ddd0d116b628bae654a5d9858ca17de
{4636877a-67e8-4f30-8c58-cc10ccf37ed5},726,COMPLETED,2021-06-09T20:51:30.370409Z,2021-06-09T21:13:53.281805Z,master,ab9a716b1ddedbc553d1a5f796bf58baec4710f9
{8aaff045-beda-4d15-a297-cc2c46fadea4},727,COMPLETED,2021-06-10T20:03:04.002426Z,2021-06-10T20:19:40.017092Z,master,bb62a0683f1b904b9e85059037c42033e92228a1
{9ad69c18-caf4-4086-b5ab-323092613b62},728,COMPLETED,2021-06-11T13:30:06.590565Z,2021-06-11T13:47:41.239143Z,master,5663622c872f212853a9facbdbc4b8f07b9dd16e
{9ca634af-8892-4bee-be41-3f5fa39490ec},729,COMPLETED,2021-06-11T13:59:39.059334Z,2021-06-11T14:14:43.844704Z,master,d728b62507c429ff08034e040f8eadd66a3234ef
{99a7835d-df00-4b97-b807-e8100afaa6f2},730,COMPLETED,2021-06-11T14:04:25.686488Z,2021-06-11T14:21:12.047625Z,master,f79b9683e423a6cfe9ba850a4270a4e8f8ce1b11
{32c3394b-12a4-449f-9b02-8f272d0dbc25},731,COMPLETED,2021-06-11T18:02:19.109757Z,2021-06-11T18:18:12.269064Z,master,203f9111e932b49cdbcaee6f32f283e97a37e842
{fb2de11c-0ecb-4006-a775-80ae407afcc5},732,COMPLETED,2021-06-11T18:26:31.568191Z,2021-06-11T18:48:48.942433Z,master,6b220048bf28e72fd6f92118a969787deabdfc65
{1fe5e2a5-f06a-4575-b706-8894aee9b012},733,COMPLETED,2021-06-11T18:32:13.551342Z,2021-06-11T18:49:14.296741Z,master,1c00c188dff1096bd7ba81bd5a886f596036e70f
{9188b562-b1f1-4567-be3d-70f5b784428e},734,COMPLETED,2021-06-15T15:20:01.94253Z,2021-06-15T15:35:57.140747Z,master,556e1c8f91e51d9313a8abc2048823485202a4c0
{4ee9b3e5-1d55-4789-9e3b-1a7ee4b4ea16},735,COMPLETED,2021-06-15T19:11:54.325589Z,2021-06-15T19:29:15.771278Z,master,623052c55937ecef92e134fa34ee576980411c1c
{b2b7f437-bea3-4bb7-a6af-fccb027dc326},736,COMPLETED,2021-06-16T14:48:15.152338Z,2021-06-16T15:05:42.610354Z,master,b93969df4127ed35f3e563a121cc3bc9f8a4a066
{66f1697f-d292-4178-b5ed-77c4308e56de},737,COMPLETED,2021-06-16T17:15:42.048568Z,2021-06-16T17:28:34.731441Z,master,995383dc2f19a54cfb79852604eb2febfaa8ee31
{77473281-cdd7-4a53-be20-9898b929cfcf},738,COMPLETED,2021-06-16T18:54:28.669177Z,2021-06-17T00:55:59.656997Z,master,daf76f598d0094df10ffaca4e9f5cd4a6e81bc65
{d1cfcb04-52d3-41d7-a7a1-68af79fb895a},739,COMPLETED,2021-06-17T00:59:07.333975Z,2021-06-17T01:17:05.367011Z,master,daf76f598d0094df10ffaca4e9f5cd4a6e81bc65
{79686048-68ad-4568-b854-6ee48db7ebb6},740,COMPLETED,2021-06-17T02:37:19.470358Z,2021-06-17T02:50:28.17653Z,master,2bb39c146c11b26a768a3e028e8c3f4292635f17
{963a80bb-eaee-4926-aefb-d567fbb33e2d},741,COMPLETED,2021-06-17T21:01:33.477529Z,2021-06-17T21:12:12.644355Z,master,e2ce97b736761fd820861f8fd5270335e8655af3
{478f163a-6aa4-45ec-b65f-fd115a8c7b10},742,COMPLETED,2021-06-18T01:06:21.007594Z,2021-06-18T01:17:40.92107Z,master,1da139d8aae0614b0251c6c6da896148bb452c4c
{dd82753c-9e48-4d79-a485-bd2b0e27f973},743,COMPLETED,2021-06-18T01:26:38.221272Z,2021-06-18T01:38:22.59671Z,master,0b14a6a2fd38b12dbd49432b10ec32bd6af4b8e5
{acf121ee-93c5-4444-8809-43596b4e6346},744,COMPLETED,2021-06-18T02:10:15.610646Z,2021-06-18T02:21:02.871966Z,master,5353b0a0ae90fdc7c6adda5141da4d65bad62e12
{7d900567-cb1a-4063-8ee9-ba78d8b73ecc},745,COMPLETED,2021-06-18T13:57:46.642253Z,2021-06-18T14:08:58.965375Z,master,0be889cbe94e9bd1846082520cf564be754856a5
{ee0fa7a5-d181-49c4-8511-3e60b7ac2b30},746,COMPLETED,2021-06-18T15:56:07.253742Z,2021-06-18T16:06:47.381196Z,master,8c8fa5d3fce634582105427167422661619d158a
{c49cfbe9-fe51-473e-9d27-ad7632af8c64},747,COMPLETED,2021-06-19T00:26:06.191842Z,2021-06-19T00:36:16.550508Z,master,ca7b8ee700dbaad4ef67442761ba42517a9c1a30
{fe8bd888-3789-4d72-a35e-59ce4bc7cdbc},748,COMPLETED,2021-06-19T01:40:07.498763Z,2021-06-19T01:51:35.9527Z,master,40aad605e2cbee64f4931f9469bef8ff8100c084
{ab0703b9-34cf-4bd2-a197-1b040a5bdc80},749,COMPLETED,2021-06-20T01:30:36.29861Z,2021-06-20T01:41:07.121325Z,master,634101b03bac24105182d93e28a2c1a24ad5f0ff
